NPLV,dur_1_AR_sum,dur_30_AR_sum,dur_1_CO_sum,dur_30_CO_sum,dur_1_CO2_sum,dur_30_CO2_sum,dur_1_H2_sum,dur_30_H2_sum,dur_1_N2_sum,dur_30_N2_sum,dur_1_O2_sum,dur_30_O2_sum,dur_1_V_sum,dur_30_V_sum,dur_1_O2_pressure_mean,dur_1_tf1_mean,dur_1_T_mean,dur_1_V_mean,dur_30_O2_pressure_mean,dur_30_tf1_mean,dur_30_T_mean,dur_30_V_mean,dur_all_AR_sum,dur_all_CO_sum,dur_all_CO2_sum,dur_all_H2_sum,dur_all_N2_sum,dur_all_O2_sum,dur_all_O2_pressure_sum,dur_all_O2_pressure_mean,dur_all_tf1_sum,dur_all_tf1_mean,dur_all_T_sum,dur_all_T_mean,dur_all_V_sum,dur_all_V_mean,O2_pressure_max,tf1_max,T_max,AR_last,CO2_last,N2_last,O2_pressure_last,tf1_last,T_last,V_last,V_diff,O2_pressure_diff,tf1_diff,tf2_diff,T_diff,Time_diff,dur_1_sum,dur_30_sum,dur_all_sum,pol_diff,time_diff,pol_end,Уголь ТО_sum,Уголь ТО_op_count,ФЛЮМАГ_sum,ФЛЮМАГ_op_count,Флюс ФОМИ_sum,Флюс ФОМИ_op_count,изв отсев_sum,изв отсев_op_count,изв_ЦОИ_sum,изв_ЦОИ_op_count,plavka_NMZ,plavka_STFUT,plavka_ST_FURM,plavka_TIPE_GOL,seconds_of_plavka,plavka_NAPR_ZAD_МНЛЗ,plavka_NAPR_ZAD_МНЛС,plavka_TIPE_FUR_цилиндрическая,O2_sum,NOP_count,long_proces,Завалка лома_duration,Нагрев лома_duration,Заливка чугуна_duration,Продувка_duration,VES_x,T,SI,MN,S,P,CR,NI,CU,V,TI,VES_y,NML_25КШ,NML_К   ,NML_КП  ,NML_КШС8,NML_ЛЧ  ,NML_О   ,NML_ОК  ,NML_СК  ,NML_У2КШ,VDL_4,VDL_8,VDL_13,VDL_20,VDL_23,VDL_48,VDL_49,VDL_61,VDL_63
512242,61.56117534637451,1312.2711602449415,125.26764083171595,50923.63752389217,1149.0729774026313,35291.67337260527,4.319411784848746,1673.1794113968226,4758.000145407281,89999.57192847325,1.8415385347146247,1.8415385347146247,13080294.15625,381061005.03125,16.32016773223877,22.918649145696502,137.28009185791015,218004.90260416668,15.840623457166885,22.26178451328027,551.6956015862359,211700.55835069445,2183.8937041125077,53727.879093772615,41524.10055267972,1782.5285110388418,159601.6075301086,13974.167717912887,43456.09686087545,15.842543514719448,60864.933791581534,22.189184758141284,1225612.8454971313,446.8147449861945,581861060.890625,212125.79689778527,16.290510177612305,22.59837913513184,837.5,0.99647057056427,18.221177045036768,78.66000231574561,16.03732681274414,22.545885737882838,135.06944274902344,213111.859375,-2805.65625,-0.08680534362792969,0.4972750506269783,0.16803277434352634,-90.625,2743.0,6303.535452322738,183540.0,677890.5,0.4073960880195591,3230.0,11.21,2840.0,1.0,2930.0,2.0,0.0,0.0,0.0,0.0,12400,2,21,3205,198,1,2743,1,0,1,0.0,10,2743.0,388.0,524.0,177.0,1154.0,0.3695058956892485,-0.6516592575416263,0.43,0.28,0.023,0.099,0.02,0.01,0.02,0.092,0.071,0.029626760420949458,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
512243,51.752093919812424,1141.187021058041,611.6102835776302,61542.78243853369,1469.7009500469171,38842.36915524457,26.18375324958507,2373.5786816575023,3836.669641609072,75050.85032543355,3.2099955509182347,3.7838451777530753,12801045.953125,377894002.59375,16.009709593197027,22.193444703180923,138.27546437581378,213350.76588541668,15.844805919330359,21.961330757734707,551.5541080729166,209941.11255208333,1605.3534126462562,61867.199298731575,42066.10584674997,2415.0381201605137,117954.29303690928,7451.091543954775,37192.47381178725,15.819852748527115,51830.65508355248,22.04621653915461,1154008.0769310645,490.8583908681687,493204650.03125,209785.0489286474,16.312210083007812,22.82986068725586,823.2638549804688,0.8593021205071659,24.154477915033564,64.41029875705026,16.001350752679212,22.194423173007355,135.06944274902344,211913.6875,-4432.21875,-0.07214511218895225,-0.4328923482328797,-0.4340286254882848,9.971917879783517,2351.0,6522.050704225351,150090.73732394367,747929.5,-1.0176901408450698,4412.0,10.6,2460.0,1.0,2900.0,4.0,0.0,0.0,0.0,0.0,12150,3,21,3206,199,1,2351,1,0,1,1634.0,9,2351.0,58.0,508.0,167.0,1142.0,0.3583503681577934,0.4679518591007837,0.44,0.28,0.024,0.096,0.02,0.01,0.03,0.087,0.062,0.6709026679691343,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
512244,57.339999854564674,1191.396107961734,126.26999592781068,55063.58999967575,1420.690055847168,37821.79066848755,4.8799998909235,1940.0600046515467,4490.820167541504,82680.57195949553,0.0,0.7200000286102295,13232063.296875,377794161.859375,16.313054498036703,22.216869237153574,137.5752311706543,220534.38828125,15.762172913021512,21.979136896720668,540.8755783335367,209885.64547743046,1759.2769540152572,55420.3221878739,41730.058404017116,1949.0666609924897,132958.6058972807,9980.49236435259,38723.65818405152,15.779811810941935,54030.318270366035,22.01724460895112,1128331.0754508972,459.7926142831692,517760848.34375,210986.4907676243,16.23263931274414,22.395832061767575,843.4027709960938,0.9399999976158142,23.290000915527344,73.62000274658203,16.051794052124027,21.859928809628094,132.63888549804688,215702.984375,4117.25,-0.0506362915039027,-0.3898548482645587,-0.4020575322248376,26.388885498046875,2454.0,12392.112426035503,231458.36982248523,821814.5,0.12319526627218955,3728.0,6.9,3140.0,2.0,2910.0,2.0,0.0,0.0,0.0,0.0,8910,3,21,3207,200,1,2454,1,0,1,117.0,9,2454.0,25.0,724.0,201.0,1120.0,0.3695058956892485,0.3879796364834687,0.27,0.22,0.022,0.073,0.01,0.01,0.02,0.07,0.05,0.4126109829844487,0,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0
512245,59.93183528092924,1339.4462612040086,45.74013698590943,38076.564479827066,572.6311168213414,29240.71110582476,0.6097262221130015,1555.1266938690978,4796.239292559605,100349.05794576263,624.3869583965983,8977.430067546653,13056755.828125,380292479.921875,16.30992012023926,22.77814672268657,130.39930502573648,217612.59713541667,15.851070949369008,22.139021579753326,525.645062368181,211273.59995659726,1807.1421705375085,48877.977629804336,41297.50361426993,2546.8839683526808,138400.69953085255,10019.814399170904,38579.30312101047,15.804712462519653,53980.70544842488,22.114176750686145,1164144.1592267014,476.9128059101602,511935600.296875,209723.71990859282,16.247106552124027,22.714120864868164,855.5556030273438,0.9844541691970268,9.354688316356828,78.5876550536645,16.03732681274414,22.395082757024483,128.125,213545.890625,-649.40625,0.00723457336425426,0.30100178662362964,0.3150186697025781,15.236759632486127,2441.0,12199.64862614488,245252.8001665279,787377.0,-0.10375520399666982,3784.0,11.05,0.0,0.0,2940.0,2.0,0.0,0.0,0.0,0.0,13250,4,21,3208,201,1,2440,1,0,1,910.0,10,2440.0,137.0,0.0,202.0,1140.0,-0.08787073310040858,0.4679518591007837,0.32,0.21,0.026,0.073,0.02,0.01,0.02,0.077,0.056,-0.2553847540449105,0,1,1,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0
512248,65.27000319957733,1394.116566512373,4.8799998909235,44177.260853599335,116.50999796390535,22041.763102082306,0.0,1506.619918226272,4980.039962768556,97405.80530986312,933.3000116348268,12479.230697235384,12956744.609375,378296620.859375,16.312933985392252,23.23021698987164,134.55435031326792,215945.74348958328,15.798695466430097,22.464491590993102,528.3102789571789,210164.78936631946,2211.206593308237,49160.720850858415,28827.983238348505,1684.4499171571883,160026.8829046202,20189.70554878406,41690.504513438544,15.773932846552608,59330.92769018046,22.448326784025895,1129186.7654354346,427.2367633126882,553760652.25,209519.73221717746,16.362848281860348,23.69791984558105,830.5555419921875,1.0700000524520874,1.9099999666213991,81.63999938964844,16.059026718139652,22.843391645954103,131.88570214751968,215702.984375,3789.296875,0.3182868957519567,0.2451447323550653,0.2618707632918742,18.344038023984524,2643.0,12012.202443280976,238662.0061082024,789289.5,0.08388307155322837,3616.0,9.37,80.0,1.0,2930.0,2.0,0.0,0.0,0.0,0.0,13220,9,28,3211,204,1,2644,0,1,1,726.0,10,2644.0,112.0,0.0,585.0,1137.0,0.4364390608779788,-0.2917842557637089,0.4,0.23,0.024,0.08800000000000001,0.02,0.01,0.02,0.069,0.052000000000000005,0.5640233500444368,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
512249,61.949997186660774,1480.0049533993006,43.660000562667854,36677.15999883413,501.5,23681.689991950992,5.900000087916851,1078.1550006568432,4685.190216064453,105369.15352630617,601.2099752426147,10402.934590545483,12578140.8125,380165936.25,15.776909732818606,21.918491632713746,109.78100638138622,209635.68020833333,15.84161211013794,22.071041443684827,455.9639812169937,211203.29791666663,2319.2149817794557,49216.830017894514,32349.429991655048,1449.3499999772755,169370.53296279907,19480.454709810205,43681.51976108551,15.815177321175055,61121.959288445236,22.129601480248095,1120045.4096026064,405.5196993492421,581614726.734375,210577.38114930305,16.312210083007812,22.631517001443004,812.5,1.0499999523162842,8.5,79.41000366210938,16.073495864868164,22.292119952675282,112.84722137451172,213437.46875,-108.421875,0.007234573364261365,-0.33939704876772225,-0.4384586118882687,-6.597221374511719,2762.0,4386.117808219178,214531.5,573862.5,0.18541095890410908,2622.0,8.13,400.0,1.0,2950.0,1.0,0.0,0.0,0.0,0.0,10100,5,21,3212,205,1,2761,1,0,1,0.0,8,2761.0,419.0,0.0,192.0,1167.0,0.6372385564441697,-1.4913675950234342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9514608775214652,0,1,1,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0
512250,42.69999927282333,1035.0549896210432,1683.6000232696535,72179.71026992798,1485.960037231445,38379.24052619933,58.55999869108201,2245.529982149601,2829.1800651550293,65162.760902404785,0.0,0.0,13126073.71875,377512406.625,16.31365744272868,22.657023734472087,133.50984013875325,218767.8953125,15.840525045924716,21.96317856157936,545.3980472334605,209729.11479166665,2435.215001180768,81596.34526106995,47517.57556005288,2583.239982204512,179255.34461975098,27694.26032245159,54412.13031079428,15.83589357124397,75861.73079966842,22.078501396876725,1358336.4491353715,395.32492698933976,721382610.078125,209948.37313100265,16.276042938232422,22.540510177612305,823.2638549804688,0.699999988079071,24.36000061035156,46.38000106811523,16.073495864868164,22.290454359839764,131.59721374511722,215702.984375,9435.453125,0.07233810424805043,-0.0996055439552066,-6.216986457277503,-242.36112976074216,3436.0,4792.950943396227,105287.8,768768.0,0.2614811320754722,4512.0,6.01,2920.0,5.0,2930.0,1.0,0.0,0.0,0.0,0.0,15040,12,47,3213,206,1,3435,0,0,1,1615.0,9,3435.0,189.0,718.0,144.0,1200.0,0.5814609187868944,1.1877018626566187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5462101303903206,0,1,1,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0
512251,63.43999767303466,1343.9064627028347,52.460000872612,42999.868589086516,782.0199813842775,30575.8950770914,0.0,1376.7008835360969,4589.6398696899405,94717.01715237754,612.4399976730348,8085.686897070512,13027883.8125,376998742.453125,16.320891030629475,23.09184769551984,133.9569684823354,217131.396875,15.851642883618672,22.576892688356338,547.7595994414223,209443.74580729168,3152.5954841399957,60493.075766074755,46164.272591696295,1972.3241817162545,246369.25589400448,41041.45098265215,64085.33073799951,15.957502673804658,89627.22093012912,22.31753509216363,1405548.9389771402,349.9872856018776,844685886.203125,210330.1509469933,16.811342239379886,22.858797073364247,855.9027709960938,1.0399999618530271,12.81999969482422,75.23999786376953,16.03732681274414,22.697247293031502,133.11150550842285,213979.046875,867.1875,-0.02169990539551136,0.2191414079885589,0.23533460564213016,9.847612380981444,4016.0,11839.52,228473.7222222223,967258.5,-0.5256588235294117,4948.0,7.6,2370.0,6.0,2930.0,1.0,0.0,0.0,0.0,0.0,16280,11,28,3214,207,1,4016,0,1,1,2483.0,12,4016.0,109.0,720.0,179.0,1198.0,0.5256832811296192,-0.7316314801589414,0.46,0.28,0.026,0.101,0.02,0.01,0.02,0.091,0.05,0.5105836910820881,0,1,1,1,1,1,0,0,0,1,1,1,0,1,0,0,1,0
512252,63.43999767303466,1350.6549676060674,45.75,45009.259993612766,475.80001163482666,26535.22020435333,2.43999994546175,1623.2399982884524,4848.8898696899405,95434.07836151123,663.680006980896,8858.355091497302,12945212.578125,376503228.15625,16.317136465812077,22.62999473345222,141.70717798868816,215753.54296875,15.819092272761946,21.756580882790594,559.1132724456787,209168.46008680554,2049.6049467027187,47427.429995333776,35677.62005306035,1701.2699982747436,148324.34700012207,15325.665084853767,39905.4734814812,15.82294745498858,55101.85850113985,21.848476804575675,1145822.8143028258,454.3310128084163,528202962.484375,209438.12945454995,16.283275604248047,22.431019826275225,880.9027709960938,1.0399999618530271,7.800000190734862,79.48999786376953,16.057925949925963,22.27976781866523,137.5,212132.03125,3854.25,-0.037271727686341904,-0.1512520076099939,-0.28515871020330863,-152.43057250976562,2522.0,5821.321295143213,139420.49315068492,697791.0,0.40196139476961257,4326.0,7.46,0.0,0.0,2930.0,1.0,0.0,0.0,0.0,0.0,11250,6,58,3215,208,1,2522,0,0,1,0.0,9,2522.0,507.0,0.0,110.0,1118.0,0.6037719738498045,-0.4517287009983389,0.32,0.25,0.019,0.069,0.02,0.01,0.02,0.071,0.057,-0.023812898541399282,0,1,1,1,1,1,0,0,0,1,1,1,0,1,0,0,1,0
512253,62.829998254776,1254.1399809122086,74.420001745224,55009.36996400356,885.720027923584,32539.11026477813,6.709999963641168,1981.7299990132447,4799.480018615724,85062.44021892548,271.4499883651733,2768.289884030819,12899381.875,374680777.734375,16.40395876566569,23.22402394129023,156.29050750732418,214989.69791666663,15.826966757637225,22.50779922751157,578.1944448343912,208155.9876302084,4737.289878189565,57968.5249703508,56299.070601545274,2122.389997214079,364616.3376722336,51593.33515971898,86032.99304829043,15.879105398355561,122864.78370398426,22.677147232186087,1548478.578621679,285.80261694752295,1137067550.625,209868.5032530454,16.348379135131836,23.177082061767567,806.9444580078125,1.0299999713897705,14.520000457763672,78.68000030517578,16.131364822387695,22.83625913004846,150.69444274902344,210158.65625,220.390625,0.10127258300780896,0.3032922976839174,-4.754871641559363,-100.0,5418.0,12363.311926605504,227529.5,911082.5,-0.23721330275229224,4478.0,7.9,2890.0,2.0,2920.0,2.0,0.0,0.0,0.0,0.0,14060,10,58,3216,209,1,5419,0,0,1,1631.0,9,5419.0,2069.0,720.0,175.0,1239.0,0.5814609187868944,-0.8515898140849139,0.49,0.26,0.02,0.092,0.02,0.01,0.02,0.079,0.069,0.6352762286609018,1,1,1,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0
512254,62.21999883651733,1408.889979839325,89.06000232696535,35981.230005025864,749.0799837112427,28347.91976737976,6.100000090897082,1395.0600028485055,4858.650093078613,105858.20155715944,334.889986038208,5511.5441590583505,13086348.390625,377959930.140625,16.324387009938558,23.306356021409673,125.17939929962158,218105.80651041667,15.862123917958716,22.513395015713712,480.8806905555725,209977.7389670139,2407.4328453060652,51238.962539731045,47075.705401430154,2159.297279516359,184783.80144699945,9443.483526703209,47429.94090835139,15.85225297739017,67516.44422717261,22.56565649303898,1263343.152133518,422.240358333395,627674160.703125,209784.1446200284,16.290510177612305,23.11921310424805,840.9722290039062,1.0199999809265137,12.279999732971193,79.6500015258789,16.066261291503903,22.93268921590148,123.61111450195312,213545.890625,6382.515625,0.6076383590698207,0.1807126030443733,-5.237268447875981,-230.20834350585938,2992.0,11958.754683318466,292858.35548617307,1030534.5,-0.05950936663693174,5698.0,5.11,380.0,1.0,1760.0,1.0,0.0,0.0,0.0,0.0,14960,12,1,3217,210,1,2992,1,0,1,0.0,8,2992.0,522.0,0.0,249.0,1221.0,-0.07671520556895353,0.10807685732286616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5551167402173787,0,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0
512255,64.80000257492064,1375.0000312179327,100.79999685287477,46556.96000003816,953.9999771118164,33756.30968570709,4.799999892711639,1403.7500001937146,4684.199981689453,93152.3097257614,191.40000343322757,2462.455043643713,12748034.015625,377936579.0625,16.006213774283722,22.540510177612305,130.62339715609585,212467.23359375,15.866867869484626,22.61727199393345,544.2016251912546,209964.76614583333,3188.144998803735,54304.680044978864,57154.15924641304,1771.5500028040258,236070.9323415756,12118.329665884376,58385.728909662415,15.874314548575967,84688.68080665111,23.025742470541356,1235635.909940035,335.95321096792696,770751488.65625,209557.2291071914,16.326677322387695,23.78472328186035,817.7083129882812,1.0800000429153442,15.899999618530273,78.06999969482422,15.444154739379885,22.540510177612305,134.00370354199933,212132.03125,546.296875,-0.6076393127441424,-0.8941790719194458,0.3668131037957743,18.725924916511048,3678.0,12255.974216027877,266901.9428571429,858050.0,-0.12751916376306616,4084.0,7.44,0.0,0.0,1150.0,1.0,0.0,0.0,0.0,0.0,16670,11,0,3218,211,1,3678,1,0,1,0.0,8,3678.0,1440.0,0.0,253.0,1218.0,0.7822604143530854,-0.6116731462329689,0.53,0.27,0.017,0.094,0.02,0.01,0.02,0.055,0.06,0.581836569698553,0,1,1,0,1,1,0,0,0,1,1,1,0,1,0,0,0,0
512256,65.880002617836,1351.9600243270395,70.14999854564667,48803.66001689433,760.0600023269652,32400.08002471924,5.490000218153,1756.7900004461408,4824.489776611328,91130.60765838623,374.5399918556213,3964.6299157328895,12981015.25,375890755.34375,16.365078035990397,23.652239525992915,153.7167638824844,216350.25416666668,15.92253986402794,23.31569220153313,599.0408481366318,208828.1974131945,3348.137373229997,53407.25447851369,61539.60693422442,1970.4995325789896,238496.0412614512,9835.474289181067,59026.877830383426,15.897354654021928,85951.18673092287,23.148717137334465,1331413.852932773,358.58170022428584,775875118.53125,208961.78791576886,16.355613708496097,23.55323982238769,850.6943969726562,1.0800000429153442,12.460000038146973,79.08999633789062,16.087963104248047,23.26388931274414,149.3649268407174,211913.6875,2306.46875,-0.007234573364257811,0.6094321191838361,-4.834174715239432,-142.64895865732947,3713.0,4676.962790697674,218019.0,545821.0,0.20144186046511608,2558.0,6.11,0.0,0.0,2900.0,1.0,0.0,0.0,0.0,0.0,14530,9,0,3219,212,1,3713,1,0,1,0.0,8,3713.0,1477.0,0.0,357.0,1251.0,-0.13249284322622878,0.2280351912488387,0.53,0.26,0.018000000000000002,0.098,0.02,0.01,0.02,0.049,0.048,0.6887158876232505,1,1,1,0,1,1,0,0,0,1,1,1,0,1,0,1,0,0
512257,66.49000203609465,1506.8832760663595,17.08000007271767,34300.268241487545,246.43999767303464,22258.650813804565,0.0,1288.3834989932366,4858.039962768556,108488.68113812534,911.9499883651732,11284.045446918408,12889946.078125,376840753.484375,16.347415415445962,23.968391060330053,137.3364117613495,214832.43463541663,15.898833501074051,23.402515094396936,470.27352729641336,209355.9741579861,3045.188408220422,51227.81593025129,40857.176650180925,1875.2405997130213,229924.92888254512,32893.1214298485,57511.13103923798,15.882665296668868,84346.9597307038,23.29383035921121,1430427.6471287091,395.03663273369483,756841193.5625,209014.41412938415,16.312210083007812,23.69791984558105,822.9166870117188,1.0900000333786009,4.0399999618530265,79.63999938964844,16.073495864868164,23.569176374426213,153.06874506433581,212350.15625,1971.3125,0.0,0.30528706168207265,-0.14467239379883168,-82.69514043371106,3621.0,11862.259154929578,233477.32142857145,909204.0,-0.3812394366197189,4352.0,9.93,3060.0,5.0,2900.0,1.0,0.0,0.0,0.0,0.0,16780,12,29,3220,213,1,3621,0,1,1,2437.0,12,3621.0,256.0,732.0,172.0,1216.0,0.6707051390385348,-4.770228722333348,0.62,0.3,0.02,0.104,0.02,0.01,0.02,0.078,0.055,0.6174630090067855,0,1,1,0,1,1,0,0,1,1,1,1,0,1,1,0,0,0
512258,64.31000196933745,1337.3900209069252,87.32000112533571,52602.360050527386,754.6099977493286,29751.469989061363,8.26000003516674,1726.4699990525842,4639.16983795166,87823.21813297273,346.92000675201416,4297.360079705714,12389274.15625,370983627.078125,15.802449157502911,23.533168243701983,140.23658596861594,206487.90260416668,15.701613824496713,23.488068440704872,536.9292783684824,206102.01504340282,2042.8000395894046,52776.830051103614,32178.769966155287,1728.0099990405142,140470.9977197647,14241.17995327711,38896.02885819149,15.76652973578901,57811.00875207793,23.433728719934305,1118053.6039258172,453.2037308171128,509285257.46875,206439.0990955614,16.348379135131836,23.939896511256908,793.0555419921875,1.0900000333786009,12.789999961853027,78.62999725341797,16.066261291503903,23.939896511256908,142.01388549804688,213003.203125,6399.265625,-0.2387161254882848,0.4401224767844276,-6.383554599775732,-308.33334350585943,2467.0,12278.210237659963,236127.063071298,753504.5,0.054213893967093085,3292.0,8.37,1050.0,1.0,2910.0,1.0,0.0,0.0,0.0,0.0,16140,6,58,3221,214,1,2467,0,0,1,0.0,7,2467.0,360.0,0.0,298.0,1109.0,-0.08787073310040858,-0.41174258968968136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1607662084573311,0,1,1,0,1,1,0,0,0,1,1,1,0,1,0,0,0,0
512260,60.59999942779541,1308.5649887621405,119.40000057220459,50264.010029792786,1135.2000045776367,35623.500025749214,6.000000089406968,2490.630001395941,4546.1997985839835,87056.88752746582,132.60000228881836,1672.0550284385681,12609211.890625,373343502.5,16.063729190826415,24.04398995157846,140.04051462809244,210153.53151041668,15.79725001940574,24.19557905175123,555.0485135904947,207413.05694444448,1963.2004255266547,52879.84712870687,37792.78731100944,2659.0000018123537,135759.1223698589,10466.65372968237,38521.32032435141,15.806861027637018,59041.59378616532,24.22716199678511,1150910.588142395,472.26532135510666,504951050.328125,207201.90821835247,16.283275604248047,25.17361068725586,868.0555419921875,1.0099999904632568,18.920000076293945,75.7699966430664,16.059026718139652,24.035893088892887,140.625,208055.375,-4947.828125,-0.007234573364250706,-0.3259484686811227,-0.2636348733279199,-23.95832824707031,2437.0,12631.493506493509,256101.2053571429,818491.5,-0.494788961038962,3624.0,10.19,0.0,0.0,2840.0,1.0,0.0,0.0,0.0,0.0,15530,13,60,3223,216,1,2437,1,0,1,0.0,8,2437.0,307.0,0.0,213.0,1163.0,0.2802616754376081,-0.7716175914675989,0.65,0.32,0.019,0.111,0.02,0.01,0.03,0.063,0.059,0.581836569698553,0,1,1,0,1,1,0,0,0,1,1,1,0,1,0,0,0,0
512263,64.04999709129332,1369.149962335825,191.54000639915463,50484.050065994255,1374.3300418853762,37149.8305311203,7.929999709129333,2323.819995477796,4431.039962768556,87082.67952823639,31.10999941825867,417.4349921941757,12890610.484375,372498767.234375,16.334394041697184,24.181135336558018,134.92186991373694,214843.50807291668,15.814842944145205,23.23162200306087,535.0533374192979,206943.75957465282,3229.199993610382,75851.67527363637,90994.38154234552,3151.760003815405,210409.08335590363,1092.1199979186058,61453.68618121827,15.801924963028615,89673.98829507249,23.058366751111464,1254485.305694524,322.5727193866094,807283972.3125,207581.37626960652,16.312210083007812,23.987268447875977,795.4861450195312,1.0499999523162842,22.53000068664551,72.63999938964844,16.066261291503903,23.78472328186035,132.63888549804688,208721.859375,-443.140625,-0.15191078186035512,-0.202545166015625,-0.5497684478759801,-69.44444274902344,3889.0,12136.5,267005.71875,849253.5,0.0041489361702122815,4174.0,10.32,0.0,0.0,2870.0,1.0,0.0,0.0,0.0,0.0,15260,9,60,3226,219,1,3890,1,0,1,0.0,8,3890.0,1774.0,0.0,179.0,1170.0,-0.14364837075768386,0.4679518591007837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6976224974503087,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0
512265,61.0,1434.8950034976003,52.460000872612,31077.620095090937,1234.029972076416,34752.57470941171,0.0,1065.6749905776232,4382.849906921387,103912.4187850952,369.659996509552,7062.189900875092,13040760.125,380159187.3125,16.422164328893025,23.09247164205698,117.8063287438287,217346.00208333333,15.931084045569104,22.23447051730325,424.84576322880486,211199.54850694444,2319.6363258235674,53887.36601837538,48282.37420134769,2261.727463996408,175706.20852194002,19242.73696787249,48135.45128965378,15.849671152339075,67929.62847581312,22.367345563323386,1283952.4087087,422.76997323302595,636300720.015625,209516.2067881545,16.326677322387695,23.26388931274414,854.1666870117188,1.0,20.229999542236328,71.8499984741211,16.131364822387695,22.724604602021287,116.1400494893392,212676.9375,654.0625,0.06510353088379263,-0.4945538180259561,-1.042843743438329,-79.69329401652017,3037.0,12546.846461949264,242052.73134328358,792244.0,-0.4615220293724955,3706.0,10.69,1950.0,1.0,2900.0,1.0,0.0,0.0,0.0,0.0,15160,11,12,3228,221,1,3038,1,0,1,1867.0,11,3038.0,69.0,740.0,236.0,1098.0,-0.020937567911678272,-0.33177036707236635,0.42,0.34,0.022,0.114,0.03,0.01,0.02,0.109,0.065,0.29682505523269315,0,1,1,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0
512268,53.399999141693115,1260.384985163808,556.2000274658203,51260.25034236908,1714.1999816894531,43483.289719581604,26.399999856948853,1859.159997075796,3649.8001098632812,81136.08164596558,0.0,32.633962151389454,12663848.859375,375552327.578125,16.05314998626709,22.98485875781785,122.92245432535809,211064.14765625,15.840185333887735,22.506933913225726,508.11488741556803,208640.18198784726,2021.4469478460294,57436.59920417893,50034.494529399,2118.0862698176197,147235.43687713187,11781.59058456918,43096.49167633057,15.82684233431163,61134.19713089349,22.451045586079136,1141957.3853429158,419.3747283668438,569033204.421875,208972.8991633768,16.254339218139652,23.00347328186035,853.8194580078125,0.8899999856948853,28.56999969482422,60.83000183105469,16.051794052124027,23.00347328186035,124.65277862548828,210158.65625,883.0,0.0,0.37351919285620383,0.6248368216561246,25.69445037841797,2723.0,12431.925373134329,239579.43003731343,794160.0,0.03585820895522352,3862.0,10.28,2100.0,2.0,2920.0,1.0,0.0,0.0,0.0,0.0,9080,6,12,3231,224,1,2722,1,0,1,1936.0,10,2722.0,130.0,738.0,211.0,1107.0,0.4029724782836137,-0.6516592575416263,0.3,0.3,0.024,0.108,0.02,0.01,0.02,0.08199999999999999,0.039,0.35917132402209995,0,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0
512269,55.51000159978866,1226.463348666827,606.9499883651732,55052.74388789684,1483.5199813842773,38173.209769805886,45.140000581741326,2421.94000576064,3908.880111694336,80856.46128749847,0.0,352.260550053116,13172133.8125,367469331.125,16.320288213094074,22.697314155723802,136.594327545166,219535.56354166663,15.693116229375205,21.91503247814167,541.9318096415202,204149.62840277774,2034.5063362220928,63194.606289950185,61618.964848706426,2783.7409676545894,140246.58053658955,426.1640790379712,42959.0192291396,15.753215705588412,60332.202532420524,22.12401999722059,1144120.834072113,419.5529277858867,561156693.890625,205778.03222978552,16.276042938232422,22.97454071044922,813.8888549804688,0.9100000262260436,24.31999969482422,64.08000183105469,16.051794052124027,22.336417484459076,134.02777099609378,214519.28125,9038.796875,-0.0506362915039027,-0.6381194112928767,-3.7027488109494047,-140.2778015136718,2727.0,12297.57005988024,257889.0,683988.0,-0.0635089820359287,2768.0,9.35,0.0,0.0,2940.0,1.0,0.0,0.0,0.0,0.0,16010,11,63,3232,225,1,2727,1,0,1,0.0,8,2727.0,641.0,0.0,265.0,1104.0,0.3918169507521586,-0.41174258968968136,0.68,0.33,0.017,0.117,0.02,0.01,0.03,0.062,0.063,0.4393308124656231,0,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0
